20,78.55,0.0,-390.516569265
40,78.0,0.0,-382.466280142
60,79.9,0.0,-309.362468483
80,87.4,0.0,-338.073410994
100,90.95,0.0,-267.526037376
120,96.35,0.0,-245.533712913
140,96.35,0.0,-285.273504017
160,148.0,0.0,-235.621257264
180,117.35,0.0,-292.489355046
200,119.2,0.0,-291.926047417
220,142.5,0.0,-288.317897862
240,131.95,0.0,-281.527231329
260,109.95,0.0,-235.956774088
280,144.8,0.0,-334.338256769
300,138.95,0.0,-302.253956819
320,121.85,0.0,-265.823322764
340,152.55,0.0,-369.035462214
360,148.8,0.0,-381.917697597
380,151.9,0.0,-288.767730766
400,148.75,0.0,-304.860325136
420,153.75,0.0,-259.753991391
440,149.1,0.0,-243.326726951
460,162.8,0.0,-235.195627433
480,145.6,0.0,-219.995692951
500,151.1,0.0,-250.238421382
520,150.5,0.0,-189.881118119
540,185.95,0.0,-165.999863719
560,204.2,0.0,-164.578679547
580,185.05,0.0,-151.654147462
600,198.15,0.0,-203.318293565
620,174.0,0.0,-197.570372353
640,281.95,0.0,-144.251794469
660,212.75,0.0,-170.360135772
680,248.35,0.0,-132.362124736
700,320.15,0.0,-115.282852247
720,326.65,0.0,-132.664467908
740,384.5,0.0,-127.60905699
760,301.5,0.0,-121.987354925
780,352.95,0.0,-76.386308599
800,271.1,0.0,-82.4831655474
820,394.2,0.0,-73.2996180466
840,323.2,0.0,-57.6782578051
860,184.7,0.0,-54.7773226391
880,188.1,0.0,-58.8725426404
900,187.5,0.0,-45.9883398867
920,235.0,0.0,-45.637446788
940,209.5,0.0,-46.3488467291
960,326.8,0.05,-31.1516138859
980,384.1,0.0,-59.298758256
1000,416.65,0.05,-29.899277769
1020,501.1,0.0,-105.846869479
1040,543.95,0.0,-95.9685487938
1060,491.35,0.1,-92.8592920819
1080,633.45,0.15,-57.3510422546
1100,690.7,0.05,-55.0242312986
1120,725.2,0.25,-5.70533674512
1140,644.75,0.25,31.3286006677
1160,558.75,0.25,7.23870592774
1180,599.5,0.25,17.1363115582
1200,568.45,0.5,56.0148488119
1220,528.85,0.3,1.43472092271
1240,601.55,0.55,39.7306450919
1260,515.55,0.35,-3.41512495913
1280,523.6,0.2,-52.7339976628
1300,561.6,0.5,-10.1083001878
1320,653.5,0.55,-2.09121264059
1340,593.7,0.4,-31.489055995
1360,631.05,0.25,-99.9044519526
1380,635.25,0.55,-7.8897704918
1400,665.6,0.4,-34.309525894
1420,706.45,0.5,-13.0248777362
1440,704.6,0.55,-7.15736828024
1460,668.25,0.6,32.0656513183
1480,723.85,0.65,6.71889555163
1500,613.95,0.6,11.2834867851
1520,683.0,0.8,76.1742452166
1540,714.9,0.85,92.2538222914
1560,607.25,0.7,77.0236943814
1580,612.55,0.85,100.543030791
1600,630.95,0.55,59.2480378439
1620,533.05,0.85,127.740467956
1640,646.3,0.5,53.2383170445
1660,498.3,0.55,90.1165078749
1680,471.0,0.75,127.674358394
1700,392.75,0.3,40.9025974818
1720,413.05,0.6,110.875687858
1740,391.2,0.35,61.3491721239
1760,404.95,0.5,100.702699569
1780,472.35,0.55,76.1709687922
1800,524.3,0.45,55.3885858276
1820,448.9,0.5,67.095679881
1840,550.25,0.55,89.8519660954
1860,540.75,0.55,103.516334724
1880,448.1,0.6,102.546844631
1900,557.0,0.5,65.9015074221
1920,476.5,0.7,107.536545512
1940,473.95,0.7,87.4273207242
1960,524.95,0.6,98.6048273962
1980,603.1,0.75,81.9869750201
2000,513.8,0.6,95.4374076091
2020,579.85,0.55,61.0680821719
2040,492.8,0.7,107.174453247
2060,494.75,0.65,95.7754707674
2080,496.0,0.6,57.3538745832
2100,589.15,0.55,71.1751163101
2120,497.4,0.65,82.6063564269
2140,598.55,0.65,80.7813664979
2160,560.3,0.75,110.879557821
2180,461.65,0.65,92.1313826756
2200,388.1,0.6,94.7093596587
2220,456.95,0.8,140.76131568
