20,82.2,0.0,-389.401577691
40,92.35,0.0,-377.540968449
60,102.1,0.0,-406.536722012
80,100.75,0.0,-346.055656378
100,108.8,0.0,-331.196252948
120,110.5,0.0,-366.431504872
140,114.4,0.0,-353.632430554
160,125.85,0.0,-332.896503736
180,113.9,0.0,-340.21997194
200,129.65,0.0,-382.970698249
220,124.35,0.0,-325.851402391
240,119.7,0.0,-222.768440122
260,104.8,0.0,-227.134295505
280,107.0,0.0,-225.467207836
300,107.95,0.0,-269.513754793
320,102.15,0.0,-162.004899948
340,122.85,0.0,-214.167144534
360,103.4,0.0,-174.943023435
380,121.75,0.0,-180.122889636
400,114.05,0.0,-177.155801393
420,112.95,0.0,-185.383207564
440,133.3,0.0,-171.245626283
460,115.95,0.0,-148.627088992
480,121.75,0.0,-150.909556418
500,164.6,0.0,-177.442908819
520,214.75,0.0,-175.268962957
540,134.45,0.0,-134.883747493
560,196.55,0.0,-176.493279826
580,165.55,0.0,-195.389474165
600,172.55,0.0,-193.813747046
620,172.7,0.0,-212.592386709
640,229.45,0.0,-202.64402114
660,185.3,0.0,-229.943997312
680,311.55,0.0,-248.338946443
700,210.65,0.0,-197.779660857
720,245.35,0.0,-224.208152662
740,361.85,0.0,-159.35572475
760,274.5,0.0,-132.070416072
780,230.15,0.0,-105.103904544
800,272.7,0.0,-94.7707202222
820,290.4,0.0,-94.4784750771
840,179.75,0.0,-75.3881342427
860,363.85,0.0,-84.7806671604
880,280.15,0.0,-83.5233394273
900,292.05,0.0,-74.257194709
920,286.5,0.0,-82.879043056
940,375.55,0.0,-54.4262343491
960,531.8,0.0,-69.8741691883
980,336.0,0.0,-114.919826138
1000,511.8,0.0,-83.9827116027
1020,546.85,0.0,-88.8641712299
1040,608.85,0.0,-62.6553134211
1060,723.8,0.0,-53.2526315236
1080,626.45,0.0,-84.8573147879
1100,587.7,0.15,3.74011309434
1120,522.4,0.1,-6.53845704869
1140,343.45,0.05,-26.3280266155
1160,248.8,0.1,-58.1453923268
1180,284.1,0.05,-48.2454008944
1200,268.9,0.1,-50.867532041
1220,332.7,0.1,-77.3810542619
1240,431.45,0.35,13.0622966739
1260,504.1,0.35,-10.1778827266
1280,750.4,0.35,-86.9063010499
1300,693.0,0.6,26.8548044792
1320,822.85,0.3,-38.3006776326
1340,786.0,0.3,-55.6044255601
1360,897.95,0.35,-48.9257559579
1380,754.0,0.3,-78.4025865886
1400,700.45,0.6,26.5250727714
