20,77.95,0.0,-220.296147982
40,83.8,0.0,-221.417873295
60,88.4,0.0,-253.214281774
80,101.25,0.0,-199.332291782
100,102.8,0.0,-235.133605137
120,102.6,0.0,-200.788317003
140,96.6,0.0,-181.846363304
160,123.85,0.0,-193.09844592
180,146.1,0.0,-206.38214844
200,115.15,0.0,-182.299151032
220,134.0,0.0,-182.296355235
240,129.25,0.0,-188.823918137
260,118.15,0.0,-168.235442891
280,115.6,0.0,-165.434461623
300,130.1,0.0,-147.425491933
320,135.35,0.0,-125.050042067
340,178.2,0.0,-132.654101041
360,140.2,0.0,-122.157161533
380,157.8,0.0,-148.061625098
400,184.35,0.0,-125.097556185
420,207.1,0.0,-131.285134939
440,403.7,0.0,-142.373133493
460,319.9,0.0,-123.337626877
480,340.65,0.0,-113.600202203
500,310.7,0.0,-126.025877925
520,453.8,0.0,-85.546885385
540,333.9,0.0,-83.6012263873
560,376.4,0.0,-76.0802830209
580,395.65,0.0,-56.3558781977
600,509.45,0.0,-50.0675037364
620,318.0,0.1,-42.9168810914
640,356.0,0.0,-47.8675447372
660,322.9,0.05,-34.2362924378
680,312.55,0.05,-32.4253652483
700,346.95,0.15,-7.16442816543
720,281.45,0.1,-49.582066794
740,667.3,0.0,-9.35949831776
760,516.2,0.0,-46.3746480094
780,558.35,0.0,-52.3020674459
800,714.5,0.05,-37.8140830574
820,709.2,0.0,-26.5386476355
840,667.05,0.0,-19.0696953813
860,834.9,0.1,26.3992431559
880,609.6,0.05,-7.09736136999
900,758.35,0.05,24.7944856562
920,418.45,0.05,-22.1791604204
940,621.95,0.05,-1.44053829951
960,782.7,0.0,22.8867945539
980,426.4,0.1,-1.63475992665
1000,579.85,0.1,22.4437131087
1020,547.9,0.1,31.3937316027
1040,485.25,0.25,48.9870674955
1060,385.1,0.25,24.4594976703
1080,448.5,0.5,79.2275446565
1100,413.55,0.4,64.0680933506
1120,439.05,0.55,86.1032787882
1140,379.4,0.6,80.8069843444
1160,469.55,0.5,70.1318717622
1180,451.85,0.65,90.1185291723
1200,426.95,0.55,53.7044507104
1220,461.9,0.7,84.2156045837
1240,473.25,0.65,81.1023023429
1260,487.9,0.9,152.212232564
1280,552.5,0.85,118.379060466
1300,523.5,0.8,120.640492335
1320,540.45,0.9,137.91006986
1340,479.0,0.7,90.3321445057
1360,493.3,0.75,107.076406028
1380,444.3,0.7,105.985701196
1400,431.4,0.7,106.546411541
1420,395.9,0.6,81.4666743508
1440,371.45,0.55,70.5343245013
1460,400.75,0.85,170.345547521
1480,372.6,0.6,74.0073667925
1500,330.2,0.6,87.1876542949
1520,281.95,0.6,101.500995599
1540,272.3,0.45,48.1217943124
1560,284.75,0.35,11.3249703934
1580,277.7,0.45,51.7031575278
1600,267.7,0.3,13.3072912714
1620,234.5,0.3,9.90417549569
1640,281.1,0.3,-27.6498412531
1660,245.55,0.2,-28.7312460607
1680,271.2,0.3,-28.3922354643
1700,287.75,0.4,8.0676800944
1720,302.95,0.35,-4.04623977414
1740,283.45,0.4,3.23236339178
1760,292.8,0.45,27.4168732605
1780,272.8,0.45,39.6973793027
1800,307.4,0.4,3.81644337205
1820,305.6,0.35,-2.25031121745
1840,306.5,0.6,70.1587908701
1860,370.8,0.45,10.8214351591
1880,369.3,0.5,22.8454420582
1900,419.9,0.5,2.45631051694
1920,443.5,0.55,23.1350762893
1940,485.25,0.5,3.731846308
1960,576.9,0.75,82.2257152321
1980,537.4,0.4,-6.88933490162
2000,580.95,0.6,38.4604487502
2020,657.95,0.35,-24.8063132834
2040,773.6,0.65,56.6811490695
2060,786.75,0.7,67.8636265052
2080,670.35,0.9,138.295987002
2100,605.6,0.95,138.160271324
2120,582.5,0.8,103.842862539
2140,486.9,0.8,109.453601994
2160,468.65,0.65,77.2022023116
2180,411.8,0.65,76.1757561111
2200,444.1,0.75,106.229165566
2220,401.75,0.45,26.7797252909
2240,434.8,0.6,43.6841466435
2260,388.15,0.3,-3.5821240605
2280,426.8,0.75,106.819408601
2300,430.5,0.65,50.0019234781
2320,397.65,0.5,46.2273767764
2340,432.35,0.65,79.0410634978
2360,430.8,0.4,1.32677716177
2380,525.25,0.8,97.2305223023
